Fecha,Dia,Hora,Tipo_de_accidente,Georreferencia
2021-01-08,Viernes,11:00:00,Alcance Con Estrellamiento,"25.763016, -100.182969"
2021-01-09,Sabado,10:50:00,Salida De Superficie De Rodamiento,"25.761147, -100.170734"
2021-01-09,Sabado,05:34:00,Alcance Con Estrellamiento,"25.783961, -100.224734"
2021-01-09,Sabado,12:20:00,Lateral,"25.757691, -100.196281"
2021-01-09,Sabado,15:00:00,Alcance,"25.775, -100.205998"
2021-01-09,Sabado,14:50:00,Crucero,"25.764619, -100.248211"
2021-01-09,Sabado,04:50:00,Lateral,"25.745337, -100.231028"
2021-01-11,Lunes,11:25:00,Alcance,"25.767791, -100.198167"
2021-01-11,Lunes,12:15:00,Alcance,"25.830585, -100.244941"
2021-01-11,Lunes,17:00:00,Crucero,"25.712232, -100.158751"
2021-01-11,Lunes,18:00:00,Diverso,"25.769234, -100.166426"
2021-01-12,Martes,12:10:00,Crucero,"25.791755, -100.178245"
2021-01-12,Martes,12:10:00,Alcance Con Estrellamiento,"25.766145, -100.257019"
2021-01-12,Martes,16:40:00,Lateral,"25.762182, -100.20703"
2021-01-13,Miercoles,08:28:00,Lateral Con Huida,"25.73332, -100.198717"
2021-01-13,Miercoles,08:27:00,Lateral,"25.776655, -100.186155"
2021-01-13,Miercoles,21:00:00,Alcance,"25.789897, -100.142444"
2021-01-13,Miercoles,19:30:00,Alcance Con Estrellamiento,"25.778366, -100.246451"
2021-01-13,Miercoles,21:50:00,Lateral,"25.702263, -100.144003"
2021-01-13,Miercoles,22:03:00,Lateral,"25.702205, -100.143606"
2021-01-14,Jueves,08:03:00,Crucero,"25.79275, -100.177423"
2021-01-15,Viernes,10:20:00,Alcance Con Estrellamiento,"25.740889, -100.158814"
2021-01-15,Viernes,12:00:00,Crucero,"25.716628, -100.174986"
2021-01-15,Viernes,17:10:00,Diverso,"25.776686, -100.189551"
2021-01-15,Viernes,22:50:00,Alcance,"25.815778, -100.245094"
2021-01-15,Viernes,08:05:00,Alcance Con Estrellamiento,"25.77716, -100.184046"
2021-01-15,Viernes,15:10:00,Crucero Con Huida,"25.776682, -100.186142"
2021-01-15,Viernes,14:10:00,Alcance,"25.776249, -100.18591"
2021-01-15,Viernes,18:30:00,Lateral,"25.785098, -100.266563"
2021-01-15,Viernes,21:00:00,De Reversa,"25.78325, -100.165017"
2021-01-16,Sabado,08:53:00,Crucero,"25.763097, -100.14675"
2021-01-16,Sabado,08:30:00,Choque Con Movil De Vehiculo,"25.774521, -100.170258"
2021-01-16,Sabado,14:20:00,Alcance,"25.709518, -100.134911"
2021-01-16,Sabado,14:50:00,De Reversa,"25.735904, -100.163283"
2021-01-16,Sabado,13:15:00,De Frente Con Proyeccion,"25.709341, -100.134885"
2021-01-16,Sabado,16:00:00,Crucero,"25.804737, -100.227255"
2021-01-16,Sabado,17:22:00,Caida De Persona,"25.784368, -100.186416"
2021-01-16,Sabado,19:30:00,Alcance Con Estrellamiento,"25.764477, -100.261981"
2021-01-17,Domingo,04:30:00,Crucero,"25.80873, -100.257548"
2021-01-17,Domingo,04:20:00,Crucero Con Proyeccion,"25.761709, -100.252934"
2021-01-17,Domingo,15:30:00,Crucero,"25.800958, -100.17195"
2021-01-17,Domingo,19:25:00,Alcance Con Estrellamiento,"25.71999, -100.181959"
2021-01-18,Lunes,09:05:00,Crucero,"25.76826, -100.251359"
2021-01-18,Lunes,08:00:00,Diverso,"25.779166, -100.186605"
2021-01-18,Lunes,11:01:00,Alcance,"25.7365, -100.208065"
2021-01-18,Lunes,16:20:00,Alcance Con Estrellamiento,"25.79718, -100.246231"
2021-01-18,Lunes,17:50:00,Alcance Con Estrellamiento,"25.769137, -100.230379"
2021-01-19,Martes,08:30:00,Lateral,"25.772222, -100.192354"
2021-01-19,Martes,08:30:00,Alcance Con Estrellamiento,"25.736835, -100.207872"
2021-01-19,Martes,11:45:00,Diverso,"25.778383, -100.186115"
2021-01-19,Martes,13:45:00,De Reversa,"25.779178, -100.186625"
2021-01-19,Martes,15:25:00,Alcance,"25.756359, -100.181196"
2021-01-19,Martes,19:00:00,Alcance,"25.783306, -100.165028"
2021-01-20,Miercoles,1899-12-30 00:00:00,Alcance Con Estrellamiento,"25.776682, -100.186142"
2021-01-20,Miercoles,07:30:00,Alcance,"25.819737, -100.221212"
2021-01-20,Miercoles,16:15:00,De Reversa,"25.805025, -100.199947"
2021-01-20,Miercoles,17:00:00,Alcance Con Estrellamiento,"25.767854, -100.166481"
2021-01-20,Miercoles,16:30:00,Alcance,"25.785992, -100.248985"
2021-01-20,Miercoles,19:20:00,Lateral,"25.770395, -100.263899"
2021-01-20,Miercoles,20:10:00,Alcance,"25.784154, -100.232837"
2021-01-21,Jueves,06:50:00,Lateral,"25.77657, -100.186282"
2021-01-21,Jueves,20:00:00,Lateral,"25.737874, -100.155178"
2021-01-21,Jueves,20:30:00,De Frente,"25.779188, -100.258545"
2021-01-21,Jueves,15:00:00,Lateral,"25.744993, -100.176728"
2021-01-22,Viernes,01:00:00,Alcance,"25.827716, -100.227907"
2021-01-22,Viernes,12:10:00,Lateral,"25.805825, -100.224278"
2021-01-22,Viernes,12:30:00,Alcance,"25.796901, -100.234132"
2021-01-22,Viernes,19:30:00,Lateral,"25.784196, -100.238002"
2021-01-23,Sabado,05:05:00,Alcance Con Estrellamiento,"25.797578, -100.202072"
2021-01-23,Sabado,12:30:00,Lateral,"25.773786, -100.259996"
2021-01-23,Sabado,15:00:00,Lateral,"25.807562, -100.236022"
2021-01-23,Sabado,15:30:00,Alcance,"25.795864, -100.200229"
2021-01-23,Domingo,05:00:00,Alcance Con Estrellamiento,"25.70772, -100.161403"
2021-01-23,Domingo,07:30:00,Alcance Con Estrellamiento,"25.781703, -100.250947"
2021-01-23,Domingo,17:56:00,Estrellamiento Con Huida,"25.786371, -100.252655"
2021-01-23,Domingo,19:19:00,Alcance,"25.763998, -100.126079"
2021-01-25,Lunes,10:00:00,Diverso,"25.782298, -100.188524"
2021-01-25,Lunes,10:00:00,Diverso,"25.772221, -100.192375"
2021-01-25,Lunes,18:35:00,Lateral,"25.767012, -100.191449"
2021-01-25,Lunes,18:30:00,Alcance,"25.784261, -100.23779"
2021-01-25,Lunes,1899-12-30 00:00:00,Alcance,"25.773032, -100.260595"
2021-01-26,Martes,06:30:00,Alcance,"25.787809, -100.180587"
2021-01-26,Martes,15:20:00,Lateral,"25.747948, -100.201325"
2021-01-26,Martes,20:20:00,Crucero,"25.790588, -100.24896"
2021-01-26,Martes,23:10:00,Crucero,"25.770734, -100.240605"
2021-01-27,Miercoles,05:24:00,Salida De Superficie De Rodamiento,"25.830607, -100.244973"
2021-01-27,Miercoles,10:40:00,Crucero Con Proyeccion,"25.736226, -100.174137"
2021-01-27,Miercoles,13:15:00,Crucero,"25.738697, -100.190281"
2021-01-28,Jueves,08:50:00,Lateral,"25.772197, -100.192333"
2021-01-28,Jueves,12:20:00,Atropello,"25.739251, -100.188179"
2021-01-28,Jueves,13:13:00,Alcance Con Estrellamiento,"25.784963, -100.26657"
2021-01-29,Viernes,12:00:00,De Frente,"25.814871, -100.245103"
2021-01-29,Viernes,12:15:00,Lateral,"25.777102, -100.18546"
2021-01-29,Viernes,08:00:00,Alcance,"25.726977, -100.144237"
2021-01-29,Viernes,11:30:00,Alcance,"25.772655, -100.168746"
2021-01-29,Viernes,17:50:00,Crucero,"25.788837, -100.145504"
2021-01-29,Viernes,15:03:00,Alcance,"25.788837, -100.145504"
2021-01-29,Viernes,18:45:00,De Frente,"25.715132, -100.171627"
2021-01-30,Sabado,02:15:00,Choque Con Movil De Vehiculo,"25.785106, -100.243071"
2021-01-30,Sabado,08:30:00,Alcance Con Estrellamiento,"25.776682, -100.186142"
2021-01-30,Sabado,14:40:00,Lateral Con Huida,"25.734649, -100.208699"
2021-01-30,Sabado,18:06:00,Salida De Superficie De Rodamiento,"25.757044, -100.128063"
2021-01-30,Sabado,15:00:00,Lateral,"25.83063, -100.245102"
2021-01-30,Sabado,16:00:00,Alcance,"25.701393, -100.131668"
2021-01-30,Sabado,18:00:00,De Frente,"25.776673, -100.257307"
2021-01-30,Sabado,20:00:00,Lateral,"25.831487, -100.255318"
2021-01-31,Domingo,00:20:00,Estrellamiento Con Huida,"25.763088, -100.182871"
2021-01-31,Domingo,05:50:00,Lateral Con Huida,"25.771313, -100.193307"
2021-01-31,Domingo,14:00:00,Diverso,"25.779903, -100.175057"
2021-01-31,Domingo,12:00:00,De Frente,"25.781753, -100.168352"
2021-01-31,Domingo,19:00:00,Alcance,"25.790623, -100.251228"
2021-02-01,Lunes,01:30:00,Perder  El Control,"25.800542, -100.24856"
2021-02-01,Lunes,06:50:00,Falta De Precaucion,"25.732198, -100.191148"
2021-02-01,Lunes,21:20:00,Falta De Precaucion,"25.73547, -100.192944"
2021-02-02,Martes,09:30:00,Falta De Precaucion,"25.775028, -100.217408"
2021-02-02,Martes,12:00:00,Falta De Precaucion,"25.830617, -100.245032"
2021-02-02,Martes,13:00:00,Falta De Precaucion,"25.772591, -100.249928"
2021-02-02,Martes,18:35:00,Falta De Precaucion,"25.775562, -100.239544"
2021-02-02,Martes,20:00:00,Falta De Precaucion,"25.819738, -100.221053"
2021-02-02,Martes,20:20:00,Falta De Precaucion,"25.7755, -100.187727"
2021-02-02,Martes,09:20:00,No Guardo Distancia,"25.736944, -100.207631"
2021-02-03,Miercoles,16:10:00,Falta De Precaucion,"25.785416, -100.182533"
2021-02-03,Miercoles,21:00:00,Falta De Precaucion,"25.772208, -100.192379"
2021-02-03,Miercoles,21:20:00,No Guardo Distancia,"25.775565, -100.239544"
2021-02-04,Jueves,00:50:00,Falta De Precaucion,"25.71407, -100.150129"
2021-02-04,Jueves,09:50:00,Falta De Precaucion,"25.734816, -100.203541"
2021-02-04,Jueves,08:20:00,Falta De Precaucion,"25.747944, -100.201402"
2021-02-04,Jueves,16:00:00,Falta De Precaucion,"25.777167, -100.184"
2021-02-04,Jueves,06:30:00,No Guardo Distancia,"25.744439, -100.203291"
2021-02-04,Jueves,19:10:00,Falta De Precaucion,"25.736894, -100.207601"
2021-02-04,Jueves,20:10:00,No Guardo Distancia,"25.739499, -100.159828"
2021-02-04,Jueves,20:10:00,No Guardo Distancia,"25.741354, -100.143527"
2021-02-05,Viernes,09:00:00,Falta De Precaucion,"25.756119, -100.157566"
2021-02-05,Viernes,10:00:00,No Guardo Distancia,"25.772253, -100.192389"
2021-02-05,Viernes,08:40:00,Falta De Precaucion,"25.71765, -100.17701"
2021-02-05,Viernes,12:40:00,Falta De Precaucion,"25.742424, -100.216833"
2021-02-05,Viernes,14:01:00,Falta De Precaucion,"25.805049, -100.157752"
2021-02-05,Viernes,13:45:00,Falta De Precaucion,"25.76659, -100.17414"
2021-02-05,Viernes,17:35:00,Falta De Precaucion,"25.796051, -100.24621"
2021-02-05,Viernes,13:30:00,No Guardo Distancia,"25.774964, -100.188472"
2021-02-05,Viernes,18:40:00,Falta De Precaucion,"25.747629, -100.177719"
2021-02-05,Viernes,19:20:00,Falta De Precaucion,"25.768948, -100.151498"
2021-02-05,Viernes,19:40:00,No Guardo Distancia,"25.74762, -100.177671"
2021-02-06,Sabado,11:45:00,Falta De Precaucion,"25.814868, -100.245246"
2021-02-06,Sabado,21:15:00,Falta De Precaucion,"25.781489, -100.238726"
2021-02-07,Domingo,09:20:00,Falta De Precaucion,"25.80225, -100.172191"
2021-02-07,Domingo,08:35:00,Falta De Precaucion,"25.782656, -100.166563"
2021-02-07,Domingo,06:00:00,No Guardo Distancia,"25.729809, -100.147385"
2021-02-07,Domingo,17:19:00,Falta De Precaucion,"25.722534, -100.175736"
2021-02-07,Domingo,21:25:00,No Guardo Distancia,"25.775571, -100.239543"
2021-02-08,Lunes,08:00:00,No Guardo Distancia,"25.778937, -100.179635"
2021-02-08,Lunes,11:34:00,No Guardo Distancia,"25.702819, -100.148284"
2021-02-08,Lunes,12:00:00,Falta De Precaucion,"25.783774, -100.23291"
2021-02-08,Lunes,11:55:00,Falta De Precaucion,"25.741045, -100.158829"
2021-02-08,Lunes,19:45:00,Falta De Precaucion,"25.783286, -100.165149"
2021-02-09,Martes,00:30:00,Falta De Precaucion,"25.710151, -100.152391"
2021-02-09,Martes,09:40:00,No Guardo Distancia,"25.748534, -100.201109"
2021-02-09,Martes,17:00:00,Falta De Precaucion,"25.755095, -100.16345"
2021-02-10,Miercoles,07:00:00,Falta De Precaucion,"25.801616, -100.205491"
2021-02-11,Jueves,08:30:00,Falta De Precaucion,"25.780476, -100.233122"
2021-02-11,Jueves,08:13:00,No Guardo Distancia,"25.814599, -100.154818"
2021-02-11,Jueves,10:13:00,Falta De Precaucion,"25.767083, -100.191533"
2021-02-11,Jueves,12:00:00,No Guardo Distancia,"25.774987, -100.205993"
2021-02-11,Jueves,13:10:00,Falta De Precaucion,"25.780464, -100.175332"
2021-02-11,Jueves,23:30:00,Falta De Precaucion,"25.811664, -100.250392"
2021-02-12,Viernes,17:20:00,Falta De Precaucion,"25.811724, -100.250152"
2021-02-12,Viernes,17:40:00,Falta De Precaucion,"25.778533, -100.249119"
2021-02-12,Viernes,19:10:00,Falta De Precaucion,"25.780411, -100.175249"
2021-02-12,Viernes,23:45:00,Falta De Precaucion,"25.770969, -100.265188"
2021-02-13,Sabado,00:12:00,Falta De Precaucion,"25.76794, -100.165896"
2021-02-13,Sabado,12:10:00,No Guardo Distancia,"25.797925, -100.20205"
2021-02-13,Sabado,13:45:00,Falta De Precaucion,"25.707439, -100.141121"
2021-02-13,Sabado,14:00:00,Falta De Precaucion,"25.760874, -100.216457"
2021-02-13,Sabado,15:00:00,Falta De Precaucion,"25.780675, -100.247308"
2021-02-13,Sabado,15:00:00,No Seder El Paso A Vehiculo,"25.711103, -100.145393"
2021-02-14,Domingo,06:30:00,Falta De Precaucion,"25.762163, -100.206918"
2021-02-14,Domingo,13:40:00,No Guardo Distancia,"25.739954, -100.17101"
2021-02-15,Lunes,08:30:00,Falta De Precaucion,"25.776655, -100.186145"
2021-02-15,Lunes,13:45:00,Falta De Precaucion,"25.746752, -100.164857"
2021-02-15,Lunes,18:00:00,Falta De Precaucion,"25.767382, -100.260331"
2021-02-15,Lunes,22:30:00,Falta De Precaucion,"25.729516, -100.179638"
2021-02-16,Martes,07:00:00,Falta De Precaucion,"25.779814, -100.174881"
2021-02-16,Martes,13:15:00,Falta De Precaucion,"25.784006, -100.224703"
2021-02-16,Martes,12:20:00,Falta De Precaucion,"25.793357, -100.248665"
2021-02-16,Martes,20:00:00,No Guardo Distancia,"25.76218, -100.207091"
2021-02-17,Miercoles,07:50:00,No Guardo Distancia,"25.763731, -100.193208"
2021-02-17,Miercoles,05:00:00,Falta De Precaucion,"25.800948, -100.169559"
2021-02-17,Miercoles,16:00:00,Falta De Precaucion,"25.747687, -100.177697"
2021-02-17,Miercoles,19:30:00,No Guardo Distancia,"25.788468, -100.18611"
2021-02-17,Miercoles,12:00:00,Falta De Precaucion,"25.794154, -100.267427"
2021-02-18,Jueves,08:00:00,Falta De Precaucion,"25.780405, -100.175312"
2021-02-18,Jueves,08:45:00,Falta De Precaucion,"25.772253, -100.192416"
2021-02-18,Jueves,11:20:00,Falta De Precaucion,"25.805974, -100.22395"
2021-02-18,Jueves,06:30:00,Falta De Precaucion,"25.759212, -100.161425"
2021-02-18,Jueves,17:00:00,Falta De Precaucion,"25.772686, -100.168751"
2021-02-18,Jueves,17:00:00,Falta De Precaucion,"25.772679, -100.168797"
2021-02-18,Jueves,22:20:00,Falta De Precaucion,"25.77253, -100.260802"
2021-02-19,Viernes,14:15:00,No Seder El Paso A Vehiculo,"25.780954, -100.197797"
2021-02-19,Viernes,15:30:00,Falta De Precaucion,"25.741071, -100.190566"
2021-02-19,Viernes,16:40:00,Falta De Precaucion,"25.777204, -100.18651"
2021-02-19,Viernes,19:00:00,Falta De Precaucion,"25.770051, -100.259713"
2021-02-19,Viernes,13:20:00,Falta De Precaucion,"25.777182, -100.18648"
2021-02-20,Sabado,08:00:00,Falta De Precaucion,"25.809119, -100.211869"
2021-02-20,Sabado,08:50:00,Falta De Precaucion,"25.778489, -100.231834"
2021-02-20,Sabado,12:40:00,Falta De Precaucion,"25.77805, -100.182559"
2021-02-20,Sabado,14:30:00,No Guardo Distancia,"25.762069, -100.207001"
2021-02-20,Sabado,13:00:00,Invasion De Carril,"25.777199, -100.185383"
2021-02-20,Sabado,18:50:00,Falta De Precaucion,"25.785164, -100.185852"
2021-02-20,Sabado,18:30:00,Falta De Precaucion,"25.705096, -100.157971"
2021-02-20,Sabado,17:40:00,No Guardo Distancia,"25.813136, -100.255603"
2021-02-20,Sabado,19:00:00,No Guardo Distancia,"25.797608, -100.202094"
2021-02-20,Sabado,02:30:00,Falta De Precaucion,"25.765726, -100.251045"
2021-02-21,Domingo,08:00:00,Falta De Precaucion,"25.763993, -100.255866"
2021-02-21,Domingo,08:00:00,Exceso De Velocidad,"25.755825, -100.159276"
2021-02-21,Domingo,11:00:00,Falta De Precaucion,"25.764156, -100.166584"
2021-02-21,Domingo,11:20:00,Falta De Precaucion,"25.785817, -100.201751"
2021-02-21,Domingo,14:00:00,Falta De Precaucion,"25.820461, -100.24542"
2021-02-21,Domingo,20:00:00,Falta De Precaucion,"25.7885, -100.181663"
2021-02-21,Domingo,22:10:00,No Guardo Distancia,"25.784717, -100.25579"
2021-02-21,Domingo,22:30:00,Falta De Precaucion,"25.786208, -100.189741"
2021-02-22,Lunes,08:50:00,Falta De Precaucion,"25.828738, -100.228518"
2021-02-22,Lunes,09:00:00,No Guardo Distancia,"25.824505, -100.227017"
2021-02-22,Lunes,19:30:00,Falta De Precaucion,"25.822571, -100.232564"
2021-02-23,Martes,07:20:00,Falta De Precaucion,"25.737191, -100.154996"
2021-02-23,Martes,08:32:00,Falta De Precaucion,"25.814991, -100.154472"
2021-02-23,Martes,13:10:00,Falta De Precaucion,"25.789505, -100.257395"
2021-02-24,Miercoles,00:54:00,Falta De Precaucion,"25.823338, -100.262995"
2021-02-24,Miercoles,07:45:00,No Guardo Distancia,"25.778744, -100.187505"
2021-02-24,Miercoles,09:00:00,No Guardo Distancia,"25.776724, -100.210133"
2021-02-24,Miercoles,16:00:00,Falta De Precaucion,"25.765789, -100.191835"
2021-02-24,Miercoles,18:45:00,Falta De Precaucion,"25.777209, -100.185421"
2021-02-24,Miercoles,18:00:00,No Guardo Distancia,"25.779893, -100.174757"
2021-02-24,Miercoles,22:00:00,Falta De Precaucion,"25.835321, -100.13912"
2021-02-25,Jueves,15:00:00,Falta De Precaucion,"25.738886, -100.18983"
2021-02-25,Jueves,10:30:00,Falta De Precaucion,"25.748379, -100.201383"
2021-02-25,Jueves,17:30:00,No Respeto Señalamientos,"25.778557, -100.191844"
2021-02-25,Jueves,23:19:00,Falta De Precaucion,"25.761697, -100.14749"
2021-02-26,Viernes,08:40:00,No Guardo Distancia,"25.760259, -100.164062"
2021-02-26,Viernes,08:20:00,Falta De Precaucion,"25.783786, -100.224605"
2021-02-26,Viernes,16:20:00,Falta De Precaucion,"25.70933, -100.134945"
2021-02-26,Viernes,16:00:00,Falta De Precaucion,"25.776655, -100.189543"
2021-02-26,Viernes,17:30:00,Falta De Precaucion,"25.756459, -100.18143"
2021-02-26,Viernes,20:10:00,No Guardo Distancia,"25.730996, -100.157088"
2021-02-27,Sabado,20:20:00,Falta De Precaucion,"25.775981, -100.18585"
2021-02-27,Sabado,23:00:00,Falta De Precaucion,"25.782006, -100.221736"
2021-02-27,Sabado,03:30:00,No Guardo Distancia,"25.76296, -100.182892"
2021-02-27,Sabado,11:20:00,Falta De Precaucion,"25.781074, -100.247502"
2021-02-27,Sabado,18:30:00,No Guardo Distancia,"25.758159, -100.239954"
2021-02-27,Sabado,13:20:00,Falta De Precaucion,"25.786545, -100.182088"
2021-02-27,Sabado,21:41:00,No Respeto Semaforo,"25.733305, -100.198672"
2021-02-28,Domingo,05:30:00,Falta De Precaucion,"25.699049, -100.120628"
2021-02-28,Domingo,09:15:00,No Guardo Distancia,"25.817586, -100.237109"
2021-02-28,Domingo,11:00:00,Falta De Precaucion,"25.732792, -100.198094"
2021-02-28,Domingo,10:00:00,Exceso De Velocidad,"25.800364, -100.193708"
2021-02-28,Domingo,14:30:00,No Guardo Distancia,"25.707104, -100.134309"
2021-03-01,Lunes,12:50:00,De Frente,"25.760042, -100.195316"
2021-03-01,Lunes,18:52:00,Diverso,"25.784003, -100.232941"
2021-03-02,Martes,00:25:00,Salida De Superficie De Rodamiento,"25.723827, -100.166138"
2021-03-02,Martes,11:10:00,Alcance,"25.830617, -100.245122"
2021-03-02,Martes,23:10:00,Salida De Superficie De Rodamiento,"25.757701, -100.195804"
2021-03-03,Miercoles,07:00:00,Alcance,"25.781511, -100.126228"
2021-03-03,Miercoles,14:30:00,Crucero,"25.772191, -100.192385"
2021-03-03,Miercoles,16:14:00,De Frente,"25.714886, -100.157569"
2021-03-04,Jueves,08:00:00,Alcance,"25.744329, -100.203345"
2021-03-04,Jueves,14:20:00,Alcance,"25.821008, -100.220674"
2021-03-04,Jueves,14:30:00,Lateral,"25.766514, -100.174305"
2021-03-04,Jueves,04:09:00,Alcance,"25.783922, -100.224523"
2021-03-04,Jueves,21:30:00,Alcance,"25.780413, -100.175279"
2021-03-05,Viernes,18:36:00,De Frente,"25.812286, -100.245815"
2021-03-05,Viernes,22:30:00,Alcance,"25.797526, -100.202107"
2021-03-05,Viernes,10:10:00,Lateral,"25.797526, -100.202107"
2021-03-06,Sabado,13:20:00,Lateral,"25.785476, -100.188263"
2021-03-07,Domingo,04:00:00,Estrellamiento Con Huida,"25.711424, -100.132644"
2021-03-08,Lunes,12:10:00,Alcance,"25.774428, -100.189198"
2021-03-08,Lunes,08:20:00,Crucero,"25.782984, -100.191238"
2021-03-09,Martes,05:50:00,Alcance,"25.79492, -100.248573"
2021-03-10,Miercoles,12:10:00,Alcance,"25.786822, -100.151757"
2021-03-10,Miercoles,13:20:00,Estrellamiento Con Huida,"25.765363, -100.249617"
2021-03-10,Miercoles,16:40:00,Lateral,"25.763818, -100.193181"
2021-03-10,Miercoles,18:20:00,Alcance,"25.738276, -100.195741"
2021-03-11,Jueves,12:10:00,Alcance,"25.772485, -100.237541"
2021-03-11,Jueves,12:50:00,Crucero,"25.78764, -100.257596"
2021-03-12,Viernes,08:20:00,Alcance Con Estrellamiento,"25.704338, -100.145323"
2021-03-12,Viernes,08:40:00,Lateral,"25.701369, -100.131829"
2021-03-12,Viernes,23:41:00,Alcance,"25.784145, -100.243241"
2021-03-13,Sabado,03:00:00,Salida De Superficie De Rodamiento,"25.823663, -100.226171"
2021-03-13,Sabado,06:30:00,Alcance,"25.757598, -100.1962"
2021-03-13,Sabado,14:00:00,Alcance Con Estrellamiento,"25.747907, -100.201285"
2021-03-13,Sabado,10:15:00,Alcance,"25.701361, -100.131747"
2021-03-13,Sabado,15:40:00,De Reversa,"25.785301, -100.190392"
2021-03-13,Sabado,23:30:00,Alcance,"25.747944, -100.201304"
2021-03-14,Domingo,03:34:00,Alcance,"25.803327, -100.169602"
2021-03-14,Domingo,06:00:00,Alcance,"25.77253, -100.260826"
2021-03-14,Domingo,11:15:00,Crucero Con Proyeccion,"25.778881, -100.23724"
2021-03-14,Domingo,13:43:00,Crucero,"25.784622, -100.253679"
2021-03-15,Lunes,22:20:00,Lateral,"25.79053, -100.251299"
2021-03-16,Martes,11:55:00,Alcance Con Estrellamiento,"25.77957, -100.18572"
2021-03-17,Miercoles,15:00:00,De Frente,"25.779038, -100.255084"
2021-03-18,Jueves,13:00:00,De Frente,"25.737883, -100.161467"
2021-03-18,Jueves,14:30:00,Diverso,"25.790001, -100.142513"
2021-03-18,Jueves,16:15:00,Alcance,"25.746572, -100.191784"
2021-03-18,Jueves,15:15:00,Lateral,"25.790001, -100.142513"
2021-03-19,Viernes,19:00:00,Crucero,"25.763563, -100.242691"
2021-03-20,Sabado,01:20:00,Alcance,"25.774973, -100.188436"
2021-03-20,Sabado,06:30:00,Crucero,"25.826616, -100.244393"
2021-03-21,Domingo,06:00:00,Lateral,"25.796118, -100.223736"
2021-03-21,Domingo,06:30:00,Alcance,"25.784017, -100.232945"
2021-03-21,Domingo,15:40:00,Choque Con Movil De Vehiculo,"25.78034, -100.17513"
